material,r,V,p_int,q_int,recon,dissoc
carbon,1.1373118279569892,3.9759517730985571662007230780208810662207105235447867545361061935722671484018915E-19,0,0,0E-79,0
carbon,1.1388172043010754,3.9364917701740522740947741945363415915904297129049504316136243882814854696289098E-19,0,0,0E-79,0
carbon,1.1403225806451613,3.8973168961426899445573585598811861714105799147743600732441199199070199083157930E-19,0,0,0E-79,0
carbon,1.1418279569892473,3.8584256241572584654627272971333018127593550304194483823390405109029699930162376E-19,0,0,0E-79,0
carbon,1.1433333333333333,3.8198164347964570484120196821354557644049489138809169913856347655347730530297336E-19,0,0,0E-79,0
carbon,1.1448387096774195,3.7814878160301647504175079120497342875127349231870163061416053649333829254432771E-19,0,0,0E-79,0
carbon,1.1463440860215055,3.7434382631849464858329117869068527053160411348472034054547738601845633379051073E-19,0,0,0E-79,0
carbon,1.1478494623655915,3.7056662789096334948202680708981787400133769041957763870002932312727940952346653E-19,0,0,0E-79,0
carbon,1.1493548387096775,3.6681703731411444042819696805189070339830449263693397960362520652871621021359188E-19,0,0,0E-79,0
carbon,1.1508602150537635,3.6309490630703975903358231072280993976633651452544261021225282685023124567417119E-19,0,0,0E-79,0
carbon,1.1523655913978494,3.5940008731084267311521392624325174358760754041225698616848670272529465086764262E-19,0,0,0E-79,0
carbon,1.1538709677419354,3.5573243348526237365553675819012241088831673207186874190566080358440509118886819E-19,0,0,0E-79,0
carbon,1.1553763440860214,3.5209179870531418232092896381172385615244237499357288354050362648780066044155368E-19,0,0,0E-79,0
carbon,1.1568817204301076,3.4847803755794605441456489725678049411784257264687383361660247875043027058039075E-19,0,0,0E-79,0
carbon,1.1583870967741936,3.4489100533871135820228014378748217768327288317983454109764116506635756551130499E-19,0,0,0E-79,0
carbon,1.1598924731182796,3.4133055804845276407295359509642547777312332367335764499798905397887112821321699E-19,0,0,0E-79,0
carbon,1.1613978494623656,3.3779655239000580740596885019545129330387820426834393688267093909641527542109461E-19,0,0,0E-79,0
carbon,1.1629032258064516,3.3428884576491583065099783741322366566536382321292669353015919873649715221867381E-19,0,0,0E-79,0
carbon,1.1644086021505378,3.3080729627016908586023757313163088535977694417092967451660827668863721478340204E-19,0,0,0E-79,0
carbon,1.1659139784946237,3.2735176269494231211493968592207419608704064898011450665593542187479523477627912E-19,0,0,0E-79,0
carbon,1.1674193548387097,3.2392210451736090174008635508004910864952947396732719346134978087094729416454224E-19,0,0,0E-79,0
carbon,1.1689247311827957,3.2051818190127864431122784164596644200657973328408218741137495431109783624519597E-19,0,0,0E-79,0
carbon,1.1704301075268817,3.1713985569306863327154353142348084205192174883670437487416019814189796520133149E-19,0,0,0E-79,0
carbon,1.1719354838709677,3.1378698741842897726642961449124095199661191579321370761184266971534554433098306E-19,0,0,0E-79,0
carbon,1.1734408602150537,3.1045943927920519573407723742869138781140014402453123662954699849958339399559302E-19,0,0,0E-79,0
carbon,1.1749462365591397,3.0715707415022401758410870187026236165227064536432389866622778840526470855855584E-19,0,0,0E-79,0
carbon,1.1764516129032259,3.0387975557614475323039062390052616438676534687973650087846834055071140515818830E-19,0,0,0E-79,0
carbon,1.1779569892473118,3.0062734776832431033260415345523574244717587770233387902410969218195424578551365E-19,0,0,0E-79,0
carbon,1.1794623655913978,2.9739971560169424212578420790022769245267525098500022440524953787363814458564731E-19,0,0,0E-79,0
carbon,1.180967741935484,2.9419672461165562455188520525284453829338920998585227356924151337837543338990303E-19,0,0,0E-79,0
carbon,1.18247311827957,2.9101824099098713762767846635557233305187638955154545407869210948167873777829132E-19,0,0,0E-79,0
carbon,1.183978494623656,2.8786413158676510175229665359338050411163089452595259497056325863761444194472797E-19,0,0,0E-79,0
carbon,1.185483870967742,2.8473426389730011406903967851990440688403968823870533374912345954530627743081847E-19,0,0,0E-79,0
carbon,1.186989247311828,2.8162850606908746571577096808971300099601125895967931510122988224539607074876808E-19,0,0,0E-79,0
carbon,1.188494623655914,2.7854672689377112622101922229645545515279519969240971378423907846351967369158605E-19,0,0,0E-79,0
carbon,1.19,2.7548879580512068955389776037845066909395854108199224489731123455174767452629254E-19,0,0,0E-79,0
carbon,1.191505376344086,2.7245458287602387545892231879639505470476581819386101496571461740459218359419417E-19,0,0,0E-79,0
carbon,1.1930107526881721,2.6944395881549209170001974356113854768150587034767350738576891052277562505862118E-19,0,0,0E-79,0
carbon,1.1945161290322581,2.6645679496568027903396005250788591663539926954480552526972152673495463098408215E-19,0,0,0E-79,0
carbon,1.196021505376344,2.6349296329891892695143882247868115258069789786846496759733659895389094159931260E-19,0,0,0E-79,0
carbon,1.19752688172043,2.6055233641476097343603924151413392070895400326046181623957922896508317417675239E-19,0,0,0E-79,0
carbon,1.1990322580645163,2.5763478753704201256227402094638996780938743783199116056530037002987621963190379E-19,0,0,0E-79,0
carbon,1.2005376344086023,2.5474019051095590707150032710891254557789512711423238137661863619408324823015263E-19,0,0,0E-79,0
carbon,1.2020430107526883,2.5186841980013895514331009296670056579680478939851283051045787910145095977464333E-19,0,0,0E-79,0
carbon,1.2035483870967743,2.4901935048377230202310972682693335118922062525818476551185761390273448208141850E-19,0,0,0E-79,0
carbon,1.2050537634408602,2.4619285825369510352272106164652318754502178059351771113367333512808823817661811E-19,0,0,0E-79,0
carbon,1.2065591397849462,2.4338881941153223209765963966310212915049830220175723690656476784179318983570221E-19,0,0,0E-79,0
carbon,1.2080645161290322,2.4060711086583402839048581676817152311132627859731395584317095902620515964160227E-19,0,0,0E-79,0
carbon,1.2095698924731182,2.3784761012923008630941417334802861698636217197952045212573211257851767649482839E-19,0,0,0E-79,0
carbon,1.2110752688172044,2.3511019531559557604503748981531092607672624377514550158073688068360594082161573E-19,0,0,0E-79,0
carbon,1.2125806451612904,2.3239474513723219291985256333953190426588434641637303741800947210008422320570268E-19,0,0,0E-79,0
carbon,1.2140860215053764,2.2970113890205807024888019013057961136066171923885751219139553954896265161360991E-19,0,0,0E-79,0
carbon,1.2155913978494624,2.2702925651081487257338051106814713510615450974613220432263692222298702961569434E-19,0,0,0E-79,0
carbon,1.2170967741935483,2.2437897845428658130392323552511416222692210867552023144673224144299144545402489E-19,0,0,0E-79,0
carbon,1.2186021505376345,2.2175018581052824181115316681661775039612325501338829549377719958840683092900671E-19,0,0,0E-79,0
carbon,1.2201075268817205,2.1914276024211334180225106957658027242790651741590975366042423757627345794554294E-19,0,0,0E-79,0
carbon,1.2216129032258065,2.1655658399338664487500505224873388711691288996041334643263967812004447401857143E-19,0,0,0E-79,0
carbon,1.2231182795698925,2.1399153988773537703029436062017919355309124325416797464561422838611962301591901E-19,0,0,0E-79,0
carbon,1.2246236559139785,2.1144751132487008440114158907700377299052040092134943720578195186523670695468765E-19,0,0,0E-79,0
carbon,1.2261290322580645,2.0892438227811890667336699319653896631934587991928637682656889607475730939241613E-19,0,0,0E-79,0
carbon,1.2276344086021505,2.0642203729173434297597707621826992964541732166353414827852678754058216334352171E-19,0,0,0E-79,0
carbon,1.2291397849462364,2.0394036147821197087598013022697742455292592662679641516715394742782465283989808E-19,0,0,0E-79,0
carbon,1.2306451612903226,2.0147924051562073913099063992854149094980636088619090995807278340667679777049914E-19,0,0,0E-79,0
carbon,1.2321505376344086,1.9903856064494908385834941624239072087049655744014857600239819037375008152416550E-19,0,0,0E-79,0
carbon,1.2336559139784946,1.9661820866745749366865046058453353056463595513831862010478811856931753285687065E-19,0,0,0E-79,0
carbon,1.2351612903225806,1.9421807194204896862424840373464136696798166504497314340424018916489092493414252E-19,0,0,0E-79,0
carbon,1.2366666666666668,1.9183803838264682035480692537092859317356773307968975471108051615850971905877537E-19,0,0,0E-79,0
carbon,1.2381720430107528,1.8947799645558935841536009076342134520283116065855624404235944827035228582069875E-19,0,0,0E-79,0
carbon,1.2396774193548388,1.8713783517703113866059330254265262308481809714457753724109231880524825195218452E-19,0,0,0E-79,0
carbon,1.2411827956989248,1.8481744411036069103366899267911446161547376385137832613530607677127759464725630E-19,0,0,0E-79,0
carbon,1.2426881720430107,1.8251671336362798268640959955135342934096412585347805785927859979148013139433825E-19,0,0,0E-79,0
carbon,1.2441935483870967,1.8023553358698372005103550374569245372471167545409549676484147806601584649774941E-19,0,0,0E-79,0
carbon,1.2456989247311827,1.7797379597013120610167001902718408063248259245272108186325422257317014290446442E-19,0,0,0E-79,0
carbon,1.247204301075269,1.7573139223978919967931154013718184827018224662022014908864401900828369212678450E-19,0,0,0E-79,0
carbon,1.248709677419355,1.7350821465716809845566110087095659318331841848213458232085561547053576343174018E-19,0,0,0E-79,0
carbon,1.2502150537634409,1.7130415601545403360149420663064162585266439371636341492622301309343689269727398E-19,0,0,0E-79,0
carbon,1.2517204301075269,1.6911910963730855289990168791650648830068196546106637334727459940673987168642667E-19,0,0,0E-79,0
carbon,1.253225806451613,1.6695296937237782284317325595451960176367581285164114961670208452583562659867153E-19,0,0,0E-79,0
carbon,1.254731182795699,1.6480562959481360715197296691249096608628590076330264987030957409902853217266878E-19,0,0,0E-79,0
carbon,1.256236559139785,1.6267698520080583323283643773051947062094244372992703013471242741260667576956471E-19,0,0,0E-79,0
carbon,1.257741935483871,1.6056693160612589468135414373857624676311949905335656750739914621324792813378211E-19,0,0,0E-79,0
carbon,1.259247311827957,1.5847536474368193743777646020227418264464479239439099394282507604488474294646012E-19,0,0,0E-79,0
carbon,1.260752688172043,1.5640218106108538639361519725907648827524250695196304245801122722345666327467244E-19,0,0,0E-79,0
carbon,1.262258064516129,1.5434727751822848245678357830560592874617563738247792135632512183258898119810803E-19,0,0,0E-79,0
carbon,1.263763440860215,1.5231055158487231311442679769611283546284959304073124986205071699453268840564265E-19,0,0,0E-79,0
carbon,1.2652688172043012,1.5029190123824708465056320870049188288983135625013188831541028277127152371642671E-19,0,0,0E-79,0
carbon,1.2667741935483872,1.4829122496066365504920068012373559996296067978324704585616494291309125760122551E-19,0,0,0E-79,0
carbon,1.2682795698924731,1.4630842173713359165758524623606459839706569728204094651550456286578063977368739E-19,0,0,0E-79,0
carbon,1.2697849462365591,1.4434339105300296007138555342768175348993337047140027328089222544177130791609062E-19,0,0,0E-79,0
carbon,1.2712903225806453,1.4239603289159599373332589825371003118166902495317960651587293685244248591758257E-19,0,0,0E-79,0
carbon,1.2727956989247313,1.4046624773187000916138117279929059645560327287999159953212385557058948585585701E-19,0,0,0E-79,0
carbon,1.2743010752688173,1.3855393654607963105249636686857435726892574327671477409970071838706075013763046E-19,0,0,0E-79,0
carbon,1.2758064516129033,1.3665900079745332790632856891406623315128223605321374122115338931400201944133900E-19,0,0,0E-79,0
carbon,1.2773118279569893,1.3478134243788029392670651086207709299707567778605028820349260650626173673164026E-19,0,0,0E-79,0
carbon,1.2788172043010753,1.3292086390560803306286837713246510033418747256249785831973811253126537679932941E-19,0,0,0E-79,0
carbon,1.2803225806451612,1.3107746812294949333096502134616328695711190915437851705080370788277622391543037E-19,0,0,0E-79,0
carbon,1.2818279569892472,1.2925105849400259680313352948363830672068183275078412481344922930695495732650394E-19,0,0,0E-79,0
carbon,1.2833333333333332,1.2744153890237877186854086722142256933894716868092601674757266882616008464073165E-19,0,0,0E-79,0
carbon,1.2848387096774194,1.2564881370894223731660739769533038945439727649275338426330639272536698394940871E-19,0,0,0E-79,0
carbon,1.2863440860215054,1.2387278774956094035454651103629799579776013073463928797306956338895007827747952E-19,0,0,0E-79,0
carbon,1.2878494623655914,1.2211336633286595832923815551369662770884817378463269264400256230477083700713764E-19,0,0,0E-79,0
carbon,1.2893548387096776,1.2037045523802146777030090868234889946345259455542849184415277599721863691542142E-19,0,0,0E-79,0
carbon,1.2908602150537636,1.1864396071250784132737332540707334778405279254880784287745542500404789608404969E-19,0,0,0E-79,0
carbon,1.2923655913978496,1.1693378946991030000422517615551051981720865654425520269639130786441464712624884E-19,0,0,0E-79,0
carbon,1.2938709677419356,1.1523984868772187523218798897189297846966964618077110505799602067089511205646412E-19,0,0,0E-79,0
carbon,1.2953763440860215,1.1356204600515361359145595830604949194179911530330951613293077526802943742550448E-19,0,0,0E-79,0
carbon,1.2968817204301075,1.1190028952095695500365381576296466374857700934908070797069844644415119914932045E-19,0,0,0E-79,0
carbon,1.2983870967741935,1.1025448779125475061787598037210727701422907291858119902199031295973892181158515E-19,0,0,0E-79,0
carbon,1.2998924731182795,1.0862454982738330084081846873605338975836227381706036376340030949392820236901935E-19,0,0,0E-79,0
carbon,1.3013978494623655,1.0701038509374312717349147402848650784442972734499815975739497659965025460480934E-19,0,0,0E-79,0
carbon,1.3029032258064515,1.0541190350566096341779976119995760444496817108605744379844087204630534076058362E-19,0,0,0E-79,0
carbon,1.3044086021505377,1.0382901542726001176620214421349394031766205345223448413716586724219976551992783E-19,0,0,0E-79,0
carbon,1.3059139784946237,1.0226163166934273198423535657949562773089349044043268095247909814715124659424268E-19,0,0,0E-79,0
carbon,1.3074193548387096,1.0070966348727960725956024462920936441213307010113792159185598312052739199008693E-19,0,0,0E-79,0
carbon,1.3089247311827958,9.9173022578910697051534937806163600865417167698351839919464120928319184621649395E-20,0,0,0E-79,0
carbon,1.3104301075268818,9.7651621082456303612294357661909715972829568998649576566855272243752734866330158E-20,0,0,0E-79,0
carbon,1.3119354838709678,9.6145371574435652407492632636584203654515707467455476746445229221111729709884762E-20,0,0,0E-79,0
carbon,1.3134408602150538,9.4654187067597184854169197250620757658942531924477965872056434629070344081429275E-20,0,0,0E-79,0
carbon,1.3149462365591398,9.3177981008856877227915139093308074718598905682171401121484247737842647171867168E-20,0,0,0E-79,0
carbon,1.3164516129032258,9.1716667277247110610542827625161787151584281467376395233910141947595392971186545E-20,0,0,0E-79,0
