material,Z,r,V,p_int,q_int,recon,dissoc
carbon,6,1.122258064516129,4.3865751776179353946627109868268887816369874151184577710526921820566894823938446E-19,0,0,0E-79,0
carbon,6,1.123763440860215,4.3441782503437005010002018114405621839341682679365366956552707747765204121430524E-19,0,0,0E-79,0
carbon,6,1.125268817204301,4.3020821366059401100691077587048183343912970230289035351304698537741525771745921E-19,0,0,0E-79,0
carbon,6,1.1267741935483873,4.2602852333549679868352342348399240767706512988628265262742674010524635282023262E-19,0,0,0E-79,0
carbon,6,1.1282795698924732,4.2187859453228477881150522984515313791593410104288584063998711843279496479551574E-19,0,0,0E-79,0
carbon,6,1.1297849462365592,4.1775826849870084244464187937818932917627040019806719925145108159749339566342327E-19,0,0,0E-79,0
carbon,6,1.1312903225806452,4.1366738725341368369983750847227114904632026224274065228491106919237311290811788E-19,0,0,0E-79,0
carbon,6,1.1327956989247312,4.0960579358241672078163123224242758495669937356093188981522321159063400695075689E-19,0,0,0E-79,0
carbon,6,1.1343010752688172,4.0557333103544573461292562954606291582662900010714806334253447295750800870136947E-19,0,0,0E-79,0
carbon,6,1.1358064516129032,4.0156984392241265617436810511622218933945165825843434936455028927143085935015331E-19,0,0,0E-79,0
carbon,6,1.1373118279569892,3.9759517730985570456464326283865958831336959439157377884152537348777819867013198E-19,0,0,0E-79,0
carbon,6,1.1388172043010754,3.9364917701740527911427876542610121474947125329230040579882785879985088300212028E-19,0,0,0E-79,0
carbon,6,1.1403225806451613,3.8973168961426892878731685713738891575463995053657765053299670783838481759689256E-19,0,0,0E-79,0
carbon,6,1.1418279569892473,3.8584256241572591335270221323024744156426641907243715320206539775885707152429838E-19,0,0,0E-79,0
carbon,6,1.1433333333333333,3.8198164347964566676333640697140369700715118671164238037573699087114205880830344E-19,0,0,0E-79,0
carbon,6,1.1448387096774195,3.7814878160301650452992207183949760262418106813415446346186371216092100676081194E-19,0,0,0E-79,0
carbon,6,1.1463440860215055,3.7434382631849461164194003979539120643150280157523639670852141924280989721513657E-19,0,0,0E-79,0
carbon,6,1.1478494623655915,3.7056662789096351839622964067270894173452104415108631736504945239200054605698246E-19,0,0,0E-79,0
carbon,6,1.1493548387096775,3.6681703731411443769825723137152036380001101317045249890833280190048064864103427E-19,0,0,0E-79,0
carbon,6,1.1508602150537635,3.6309490630703974458855873250091525888017071526994799260514901542478267355755990E-19,0,0,0E-79,0
carbon,6,1.1523655913978494,3.5940008731084283395739151337668638060172214553812365281176084470574275264270692E-19,0,0,0E-79,0
carbon,6,1.1538709677419354,3.5573243348526230532312977872075041520332416546609302563448881512451659054205625E-19,0,0,0E-79,0
carbon,6,1.1553763440860214,3.5209179870531408105336982894476049807870099844357434468768951248346896735616127E-19,0,0,0E-79,0
carbon,6,1.1568817204301076,3.4847803755794600053084299309048871020950543065979201086225999150572110152399095E-19,0,0,0E-79,0
carbon,6,1.1583870967741936,3.4489100533871137988137563151379674600999568275388910599058222353631804523533570E-19,0,0,0E-79,0
carbon,6,1.1598924731182796,3.4133055804845279850711457744164217169025405896017517761998076667193869216006635E-19,0,0,0E-79,0
carbon,6,1.1613978494623656,3.3779655239000589154557688888623842465947950588649004599194160765136600343678249E-19,0,0,0E-79,0
carbon,6,1.1629032258064516,3.3428884576491586858733650857418511842177252551459957913600181373662035928329599E-19,0,0,0E-79,0
carbon,6,1.1644086021505378,3.3080729627016911683478828446820249264051570215403007361222166007603071185121478E-19,0,0,0E-79,0
carbon,6,1.1659139784946237,3.2735176269494233535819262231577167735128990109528998072559343991072836240843068E-19,0,0,0E-79,0
carbon,6,1.1674193548387097,3.2392210451736082893437162554465926022850377870968384727128755833668363025708016E-19,0,0,0E-79,0
carbon,6,1.1689247311827957,3.2051818190127858335313338915270354014134778058370226888766551034064992592968248E-19,0,0,0E-79,0
carbon,6,1.1704301075268817,3.1713985569306851690641137465610337481840005887168646123902673655506216630649549E-19,0,0,0E-79,0
carbon,6,1.1719354838709677,3.1378698741842907049702475403829564241786808190521588333431410960372040576895264E-19,0,0,0E-79,0
carbon,6,1.1734408602150537,3.1045943927920522441598933850848014597582170053347406471871045548951407701519646E-19,0,0,0E-79,0
carbon,6,1.1749462365591397,3.0715707415022410555151404306614568795496673916881640253201955354669803924660733E-19,0,0,0E-79,0
carbon,6,1.1764516129032259,3.0387975557614468492838051097534505948155214221054460397988422520155943271518980E-19,0,0,0E-79,0
carbon,6,1.1779569892473118,3.0062734776832432060746044701573047263897775169152184749379650957900725914653906E-19,0,0,0E-79,0
carbon,6,1.1794623655913978,2.9739971560169426430716195030944041774218419304148964862579183484506603426093929E-19,0,0,0E-79,0
carbon,6,1.180967741935484,2.9419672461165558725759932903292730123458640203060985949252512073816584375040159E-19,0,0,0E-79,0
carbon,6,1.18247311827957,2.9101824099098714634782037493673089920228904933072806020255832293072746523809382E-19,0,0,0E-79,0
carbon,6,1.183978494623656,2.8786413158676501482987361681747685182093980567744169413995056848265482163292883E-19,0,0,0E-79,0
carbon,6,1.185483870967742,2.8473426389730008705608691189137772971429461196587001589074066157207977824510543E-19,0,0,0E-79,0
carbon,6,1.186989247311828,2.8162850606908761864152198443806924960317783783029091817975296093344313184098555E-19,0,0,0E-79,0
carbon,6,1.188494623655914,2.7854672689377119783459662317365268240719560158701385294614086902259971540125480E-19,0,0,0E-79,0
carbon,6,1.19,2.7548879580512065723217964699767850033565139562340685278211574725699824196003516E-19,0,0,0E-79,0
carbon,6,1.191505376344086,2.7245458287602386243791156799168012757061392939402595928482740453676878330213947E-19,0,0,0E-79,0
carbon,6,1.1930107526881721,2.6944395881549211533868967506268793031330044379857274118404483434816190652037319E-19,0,0,0E-79,0
carbon,6,1.1945161290322581,2.6645679496568030598987782549683135119131027297784898190618970995858574679158304E-19,0,0,0E-79,0
carbon,6,1.196021505376344,2.6349296329891895073446147359263396155659629125188636035062423495470246107592274E-19,0,0,0E-79,0
carbon,6,1.19752688172043,2.6055233641476087588420535169484943882010790122687161875325351609287002907178530E-19,0,0,0E-79,0
carbon,6,1.1990322580645163,2.5763478753704185145313546178592549648554246424801321525605402808991096280007207E-19,0,0,0E-79,0
carbon,6,1.2005376344086023,2.5474019051095585805854911293889265638543757754994943106326900966505489320456500E-19,0,0,0E-79,0
carbon,6,1.2020430107526883,2.5186841980013897203241660124710533240433627725994416294885497336006252323565198E-19,0,0,0E-79,0
carbon,6,1.2035483870967743,2.4901935048377225162356714163611649319146690687960587458447477739600328036091723E-19,0,0,0E-79,0
carbon,6,1.2050537634408602,2.4619285825369521531140920397825087641191240292223409755317547248375738897504281E-19,0,0,0E-79,0
carbon,6,1.2065591397849462,2.4338881941153222579399722896353640742670744960155430783009514637676028822616800E-19,0,0,0E-79,0
carbon,6,1.2080645161290322,2.4060711086583394825069720364964213796675512559775399516432060682539149933081575E-19,0,0,0E-79,0
carbon,6,1.2095698924731182,2.3784761012923006767678830302858190413807574313437211108742392409818710938204352E-19,0,0,0E-79,0
carbon,6,1.2110752688172044,2.3511019531559566341112808785155387522189101607515299061327528440552947327480495E-19,0,0,0E-79,0
carbon,6,1.2125806451612904,2.3239474513723222806189659046477795243988875676628727203097215614916836589174418E-19,0,0,0E-79,0
carbon,6,1.2140860215053764,2.2970113890205801219221214800653655680923890004895801247170899133115269006427863E-19,0,0,0E-79,0
carbon,6,1.2155913978494624,2.2702925651081490943654389688423487156088689766993500037636932703508137274018265E-19,0,0,0E-79,0
carbon,6,1.2170967741935483,2.2437897845428653614487831188544853655993893202240286142844067301495917541730687E-19,0,0,0E-79,0
carbon,6,1.2186021505376345,2.2175018581052823379016305390168227688390452593206372322369959864797636348077127E-19,0,0,0E-79,0
carbon,6,1.2201075268817205,2.1914276024211329786059888992479591674129390159298423404417682061072008603241421E-19,0,0,0E-79,0
carbon,6,1.2216129032258065,2.1655658399338662263794524859276002358530085190610000780063189818444770863009491E-19,0,0,0E-79,0
carbon,6,1.2231182795698925,2.1399153988773533360159187286797212970821604359631635356597663073297236539234583E-19,0,0,0E-79,0
carbon,6,1.2246236559139785,2.1144751132487004501572854149307849187719343659215181601450854729577690710148919E-19,0,0,0E-79,0
carbon,6,1.2261290322580645,2.0892438227811896356074069398756930320560828016349908723152166417267683671133325E-19,0,0,0E-79,0
carbon,6,1.2276344086021505,2.0642203729173443047103708486917078992910678285345827346294798343970280769749346E-19,0,0,0E-79,0
carbon,6,1.2291397849462364,2.0394036147821200974767432834554956754001843212212693283982425096229566114813192E-19,0,0,0E-79,0
carbon,6,1.2306451612903226,2.0147924051562075410026780213013090102539099961764742898819856450970648409717112E-19,0,0,0E-79,0
carbon,6,1.2321505376344086,1.9903856064494901830747154493888922943766026350840840051479330129306102837018629E-19,0,0,0E-79,0
carbon,6,1.2336559139784946,1.9661820866745756929615884023761718940549956501005294271499801734981519539413192E-19,0,0,0E-79,0
carbon,6,1.2351612903225806,1.9421807194204895305503317728638292623336947921487421553401668261941586662226055E-19,0,0,0E-79,0
carbon,6,1.2366666666666668,1.9183803838264684488803207907802603802613608398357469139909706577664727354135929E-19,0,0,0E-79,0
carbon,6,1.2381720430107528,1.8947799645558935266212624037985505366563041298884124758268872751989280660632996E-19,0,0,0E-79,0
carbon,6,1.2396774193548388,1.8713783517703115350958159086179075568583134185000582977195306756470257088181517E-19,0,0,0E-79,0
carbon,6,1.2411827956989248,1.8481744411036073342605030485319317278041252096353089796704012793322122896422419E-19,0,0,0E-79,0
carbon,6,1.2426881720430107,1.8251671336362807792712617942752178497016725113530539808232138918676926372912599E-19,0,0,0E-79,0
carbon,6,1.2441935483870967,1.8023553358698374782198478065640164886888163573413284070133718603274624793904941E-19,0,0,0E-79,0
carbon,6,1.2456989247311827,1.7797379597013125795928791751117251394769759499124566996285582664696338086584185E-19,0,0,0E-79,0
carbon,6,1.247204301075269,1.7573139223978920373042604529371276712450269955126573386377555960520189907961443E-19,0,0,0E-79,0
carbon,6,1.248709677419355,1.7350821465716805130011049048693427816723026880137443332183914334710728286869489E-19,0,0,0E-79,0
carbon,6,1.2502150537634409,1.7130415601545407109936678602835905214428472362543514144671537657157708427470159E-19,0,0,0E-79,0
carbon,6,1.2517204301075269,1.6911910963730857673962034228811706441042275177109225396611101272838185587474722E-19,0,0,0E-79,0
carbon,6,1.253225806451613,1.6695296937237775371223095821210032371246572922925524655947021739371640060996041E-19,0,0,0E-79,0
carbon,6,1.254731182795699,1.6480562959481364705724798366307534191271223727204674627096101200927037842495172E-19,0,0,0E-79,0
carbon,6,1.256236559139785,1.6267698520080585111792261675597417990338730275371923195028847177387412293368385E-19,0,0,0E-79,0
carbon,6,1.257741935483871,1.6056693160612584629319866199102551240123656705601184698966805995421265797843765E-19,0,0,0E-79,0
carbon,6,1.259247311827957,1.5847536474368191662874818074111129393636689085499842917104336048147606343318388E-19,0,0,0E-79,0
carbon,6,1.260752688172043,1.5640218106108546265349948525665316454809470393990957601945620296173136247817966E-19,0,0,0E-79,0
carbon,6,1.262258064516129,1.5434727751822851371839331660770223760838064523704646356790460152516029980237329E-19,0,0,0E-79,0
carbon,6,1.263763440860215,1.5231055158487238884648491016923701260742446340074513355451775342794815864630661E-19,0,0,0E-79,0
carbon,6,1.2652688172043012,1.5029190123824718833857599325536014331795328539182706470791433625026248595173700E-19,0,0,0E-79,0
carbon,6,1.2667741935483872,1.4829122496066366996091332993627052954384957780952767340419968921397939747558751E-19,0,0,0E-79,0
carbon,6,1.2682795698924731,1.4630842173713357367921969250093501808078721819048851270322547832568781417747338E-19,0,0,0E-79,0
carbon,6,1.2697849462365591,1.4434339105300292073212114494589402224561677464077708851175249653418870011502118E-19,0,0,0E-79,0
carbon,6,1.2712903225806453,1.4239603289159592355877325405234727927480929567806633341760447844495427466555991E-19,0,0,0E-79,0
carbon,6,1.2727956989247313,1.4046624773186998426200121611271552441165514703680801444214015517572554117155419E-19,0,0,0E-79,0
carbon,6,1.2743010752688173,1.3855393654607956656652720968054381540138888597497883116524416294996486501665353E-19,0,0,0E-79,0
carbon,6,1.2758064516129033,1.3665900079745327379835043936617892624948026985553714943859170604963139380069807E-19,0,0,0E-79,0
carbon,6,1.2773118279569893,1.3478134243788032961964662316321372687407180144003266678080969715695065988835676E-19,0,0,0E-79,0
carbon,6,1.2788172043010753,1.3292086390560796979001566342953307416961758559627555726214777039878886755929178E-19,0,0,0E-79,0
carbon,6,1.2803225806451612,1.3107746812294955844373548382882160342042606314750850831584810927853754074162219E-19,0,0,0E-79,0
carbon,6,1.2818279569892472,1.2925105849400264813714253246422752854336063191636168329845490086463277810718162E-19,0,0,0E-79,0
carbon,6,1.2833333333333332,1.2744153890237876956324541346249618164977791384957743104708851619305804185143217E-19,0,0,0E-79,0
carbon,6,1.2848387096774194,1.2564881370894221696263425269474155233179159814439775019528525612041198204621947E-19,0,0,0E-79,0
carbon,6,1.2863440860215054,1.2387278774956104582203017099817651101844225674805275347201380786542552978637713E-19,0,0,0E-79,0
carbon,6,1.2878494623655914,1.2211336633286593140919157459373213838733145863608789498747081700828739718712043E-19,0,0,0E-79,0
carbon,6,1.2893548387096776,1.2037045523802149696773475691780669683714829659839211568797501927825001077697419E-19,0,0,0E-79,0
carbon,6,1.2908602150537636,1.1864396071250787137792726452969656508126268468935105655966343652219454315990719E-19,0,0,0E-79,0
carbon,6,1.2923655913978496,1.1693378946991039513782198548018104179897868282948077881204509316594883171177077E-19,0,0,0E-79,0
carbon,6,1.2938709677419356,1.1523984868772181991980758801056846645278818106162472800919024012881556862863196E-19,0,0,0E-79,0
carbon,6,1.2953763440860215,1.1356204600515358746203308220731009607673660574069182145079964412530636654543329E-19,0,0,0E-79,0
carbon,6,1.2968817204301075,1.1190028952095686878500225340124591414239224064785011192104075848103304906508479E-19,0,0,0E-79,0
carbon,6,1.2983870967741935,1.1025448779125475426696527126761468338297880835031861257065309495847023894761301E-19,0,0,0E-79,0
carbon,6,1.2998924731182795,1.0862454982738331979711512005704801883918737744004181901888782461616457941422064E-19,0,0,0E-79,0
carbon,6,1.3013978494623655,1.0701038509374319795316113090479841106945821261606467229772996311194746307292631E-19,0,0,0E-79,0
carbon,6,1.3029032258064515,1.0541190350566093803084705318080787660275974643105512637974079426995134125603935E-19,0,0,0E-79,0
carbon,6,1.3044086021505377,1.0382901542726001254031467524803453730448537016840941907851024266647678601604550E-19,0,0,0E-79,0
carbon,6,1.3059139784946237,1.0226163166934268291612380257297281828789346393847923356210751246211679222648734E-19,0,0,0E-79,0
carbon,6,1.3074193548387096,1.0070966348727963305282587071342418005376012796519242224688214130013236397641880E-19,0,0,0E-79,0
